Energy(eV):Ch_12+14:Ch12_Run3:Ch14_Run3
115.5	805040	2.12E+05	5.93E+05
115.7	719040	1.89E+05	5.31E+05
115.9	649930	1.71E+05	4.79E+05
116.1	577330	1.51E+05	4.26E+05
116.3	517300	1.37E+05	3.81E+05
116.5	452840	1.20E+05	3.33E+05
116.7	403540	1.07E+05	2.97E+05
116.9	351882	92282	2.60E+05
117.1	310297	82237	2.28E+05
117.3	269322	71272	1.98E+05
117.5	235838	63008	1.73E+05
117.7	204934	53844	1.51E+05
117.9	179246	47706	1.32E+05
118.1	156384	41374	1.15E+05
118.3	136715	36555	1.00E+05
118.5	119004	31652	87352
118.7	103668	27882	75786
118.9	90669	24176	66493
119.1	80235	21476	58759
119.3	70629	18866	51763
119.5	62507	16787	45720
119.7	55735	14881	40854
119.9	49441	13307	36134
120.1	44982	12110	32872
120.3	40416	10967	29449
120.5	37263.2	9993.2	27270
120.7	34090.8	9219.8	24871
120.9	32144.6	8731.6	23413
121.1	29789	7983	21806
121.3	27846.9	7624.9	20222
121.5	26160.9	7263.9	18897
121.7	25153.4	6924.4	18229
121.9	23661.1	6492.1	17169
122.1	22658.2	6148.2	16510
122.3	21752.1	5892.1	15860
122.5	20999.6	5743.6	15256
122.7	20396.7	5591.7	14805
122.9	19993.6	5512.6	14481
123.1	19213.2	5211.2	14002
123.3	18877.4	5103.4	13774
123.5	18522.5	4988.5	13534
123.7	18271.7	5121.7	13150
123.9	17665.9	4803.9	12862
124.1	17463.2	4648.2	12815
124.3	16989.9	4501.9	12488
124.5	16751.3	4514.3	12237
124.7	16379.7	4368.7	12011
124.9	16299.2	4432.2	11867
125.1	16059.9	4336.9	11723
125.3	15610.6	4311.6	11299
125.5	15370.9	4090.9	11280
125.7	15116.2	4117.2	10999
125.9	14911	3905	11006
126.1	14596.8	3942.8	10654
126.3	14575.8	3921.8	10654
126.5	14368.7	3845.7	10523
126.7	14163.4	3716.4	10447
126.9	13882.6	3754.6	10128
127.1	13850	3638	10212
127.3	13445.9	3706.4	9739.5
127.5	13207.5	3482.6	9724.9
127.7	12749	3418.8	9330.2
127.9	12750.2	3482.2	9268
128.1	12446.8	3530.6	8916.2
128.3	12315.9	3354.2	8961.7
128.5	12099.8	3259.2	8840.6
128.7	11604	3105.5	8498.5
128.9	11416.7	3030.3	8386.4
129.1	11298.5	3038.5	8260
129.3	11186.7	3033.1	8153.6
129.5	11077.8	2989.5	8088.3
129.7	10689	2826.4	7862.6
129.9	10423.3	2810.9	7612.4
130.1	10073.2	2702.5	7370.7
130.3	10081.9	2709.3	7372.6
130.5	9841.9	2585.7	7256.2
130.7	9605.9	2575.8	7030.1
130.9	9475.3	2537.3	6938
131.1	9304.6	2485.6	6819
131.3	9266.9	2465.6	6801.3
131.5	8971.7	2451.5	6520.2
131.7	8747.6	2352.1	6395.5
131.9	8582.6	2400.9	6181.7
132.1	8198.7	2150	6048.7
132.3	8133.4	2181	5952.4
132.5	8053.4	2078.1	5975.3
132.7	7775.7	2135.5	5640.2
132.9	7666.9	2024.4	5642.5
133.1	7450.7	2055.6	5395.1
133.3	7374	1973.8	5400.2
133.5	7049.6	1987.4	5062.2
133.7	7128	1856.3	5271.7
133.9	7055.2	1944.5	5110.7
134.1	7106.2	1964.6	5141.6
134.3	6970.5	1896.3	5074.2
134.5	6685.7	1792.3	4893.4
134.7	6497.8	1790.4	4707.4
134.9	6546.5	1713.3	4833.2
135.1	6359.5	1723.6	4635.9
135.3	6146.1	1594.5	4551.6
135.5	6057.4	1639.8	4417.6
135.7	6084.9	1597.7	4487.2
135.9	5848.4	1597.6	4250.8
136.1	5890	1568.8	4321.2
136.3	5663.5	1474.8	4188.7
136.5	5607.2	1502.7	4104.5
136.7	5428.7	1471.7	3957
136.9	5451.1	1478.4	3972.7
137.1	5345.1	1412.8	3932.3
137.3	5166.5	1444.8	3721.7
137.5	5240.2	1403.6	3836.6
137.7	5168.1	1445	3723.1
137.9	5098.2	1373.3	3724.9
138.1	5011.5	1388.1	3623.4
138.3	4986.8	1337.9	3648.9
138.5	4807.8	1381.4	3426.4
138.7	4863.7	1319.3	3544.4
138.9	4679.5	1289.3	3390.2
139.1	4747.9	1306.6	3441.3
139.3	4696.1	1292.5	3403.6
139.5	4411.7	1180.5	3231.2
139.7	4477.8	1199.6	3278.2
139.9	4418.3	1184.7	3233.6
140.1	4422.6	1193.2	3229.4
140.3	4314.7	1162.6	3152.1
140.5	4250.9	1143.8	3107.1
140.7	4252.5	1206.7	3045.8
140.9	4274.8	1220.6	3054.2
141.1	4101.8	1133.6	2968.2
141.3	4028.6	1130.7	2897.9
141.5	4001.6	1121.5	2880.1
141.7	3917.5	1059.3	2858.2
141.9	4024.3	1076.9	2947.4
142.1	3994.4	1107.5	2886.9
142.3	3882.3	1095.4	2786.9
142.5	3830	1049.6	2780.4
142.7	3842.2	1098.5	2743.7
142.9	3710.4	1001	2709.4
143.1	3555.35	975.35	2580
143.3	3589.42	981.42	2608
